Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
6346	3,3	0.8010908961296082,0.8010908961296082	1,1	0,0	131.9385528564453,131.9385528564453	0,0	0,66	0,0	0,0	0,0	0,178	0,0	0,0	0,0	6648.json	
3894	9	0.44539591670036316	2	1	108.3258285522461	0	0	0	0	0	0	0	0	0	3795.json	
7052	4	0.908185601234436	1	1	127.42622375488281	1	0	0	0	0	0	0	0	0	759.json	
5075	8	0.851313054561615	2	1	111.510009765625	0	0	0	0	0	0	0	0	0	3525.json	
5462	4	0.8378809690475464	1	0	125.02987670898438	0	0	0	0	0	0	0	0	0	4933.json	
3894	16	0.11854374408721924	4	6	94.53887176513672	0	0	0	0	0	0	0	0	0	3602.json	
5756	4	0.909451425075531	1	0	127.78498840332031	1	0	0	0	0	0	0	0	0	7285.json	
5955	11,13,14,13	0.08408170193433762,0.1984153687953949,0.20293599367141724,0.2058265209197998	3,4,4,4	4,4,4,4	101.18465423583984,96.82984161376953,95.44681549072266,96.82984161376953	0,0,0,0	0,4,415,478	0,3,12,1	0,4,23,3	0,116,134,26	0,1,3,2	0,1,3,2	0,0,1,1	0,0,1,1	4477.json	
3852	3	0.7035120129585266	1	1	130.99049377441406	0	0	0	0	0	0	0	0	0	6444.json	
3749	3,3	0.5000855326652527,0.04194333776831627	1,1	0,0	131.1535186767578,128.91311645507812	0,0	0,1	0,1	0,2	0,48	0,42	0,39	0,0	0,0	1945.json	
6436	4	0.9519374966621399	1	0	122.60694122314453	0	0	0	0	0	0	0	0	0	5184.json	
6408	3,3	0.8615263104438782,0.8615263104438782	1,1	0,0	132.9956512451172,132.9956512451172	0,0	0,36	0,0	0,0	0,0	0,881	0,305	0,0	0,0	5754.json	
3582	13,16	0.0,0.0	4,5	12,13	95.099365234375,90.74871826171875	0,0	0,15	0,3	0,3	0,159	0,87	0,87	0,0	0,0	6922.json	
5067	2	0.005366095807403326	1	0	136.14639282226562	0	0	0	0	0	0	0	0	0	3474.json	
