Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
554	4,4	0.29382699728012085,0.29566994309425354	2,2	2,2	121.52926635742188,121.52926635742188	0,0	0,5	0,1	0,2	0,1	0,2	0,2	0,0	0,0	6238.json	
1005	8,8	3.4671195317059755E-4,3.4671195317059755E-4	2,2	9,9	106.92677307128906,106.92677307128906	0,0	0,155	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	6096.json	
2474	3,3,3,3,3,3,3,3,3,3,3	0.06890840828418732,0.06890840828418732,0.06890840828418732,0.06890840828418732,0.06890840828418732,0.06890840828418732,0.06890840828418732,0.06890840828418732,0.06890840828418732,0.06890840828418732,0.07250562310218811	2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1	127.45843505859375,127.45843505859375,127.45843505859375,127.45843505859375,127.45843505859375,127.45843505859375,127.45843505859375,127.45843505859375,127.45843505859375,127.45843505859375,127.11163330078125	0,0,0,0,0,0,0,0,0,0,0	0,75,75,75,75,93,93,93,100,1624,1920	0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,11	0,524,524,476,476,673,404,411,126,7157,294	0,1,39,0,50,74,0,34,0,0,294	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,1,0,0,1	12009.json	
2187	6,6,6	0.18296213448047638,0.3489149510860443,0.3489149510860443	2,2,2	1,2,2	115.81021118164062,115.97023010253906,115.97023010253906	0,0,0	0,970,1336	0,1,0	0,2,0	0,10,0	0,3,7157	0,3,0	0,0,0	0,0,0	1128.json	
730	11,10,10	0.01854316145181656,0.03382821008563042,0.03382821008563042	2,2,2	7,7,7	99.9961166381836,101.70244598388672,101.70244598388672	0,0,0	0,495,718	0,1,0	0,2,0	0,18,0	0,7,81	0,7,39	0,0,0	0,1,0	10149.json	
888	12,12,12,12,12,12,12	0.011196010746061802,0.011196010746061802,0.011196010746061802,0.011196010746061802,0.011196010746061802,0.011104907840490341,0.01134858001023531	4,4,4,4,4,4,4	3,3,3,3,3,3,3	98.01931762695312,98.01931762695312,98.01931762695312,98.01931762695312,98.01931762695312,97.9810562133789,97.921630859375	0,0,0,0,0,0,0	0,16,38,67,145,249,334	0,0,0,0,0,2,1	0,0,0,0,0,4,2	0,0,0,0,0,13,2	0,520,7157,82,215,112,294	0,62,0,46,184,112,294	0,0,0,0,0,0,0	0,1,0,0,1,0,1	7919.json	
2278	3,3,3,3	0.06321100890636444,0.06321100890636444,0.06321100890636444,0.06321100890636444	1,1,1,1	0,0,0,0	129.9696044921875,129.9696044921875,129.9696044921875,129.9696044921875	1,1,1,1	0,1405,1427,1469	0,0,0,0	0,0,0,0	0,0,0,0	0,520,7157,14	0,62,0,3	0,0,0,0	0,1,0,0	4133.json	
737	3,3	0.7321783304214478,0.7321783304214478	1,1	0,0	132.4454345703125,132.4454345703125	1,1	0,14	0,0	0,0	0,0	0,39	0,0	0,0	0,0	7729.json	
1010	6,6,6	0.41639775037765503,0.42484572529792786,0.42484572529792786	2,2,2	0,0,0	114.65254211425781,114.94153594970703,114.94153594970703	0,0,0	0,1,160	0,1,0	0,2,0	0,1,0	0,24,7157	0,24,0	0,0,0	0,0,0	7183.json	
754	3	0.8119392991065979	1	0	132.4454345703125	1	0	0	0	0	0	0	0	0	6820.json	
