Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1050	49,49,49,18,18,18	0.0,0.0,0.0,0.0,0.0,0.0	16,16,16,1,1,1	44,44,44,28,28,29	63.07298278808594,63.164215087890625,63.2104377746582,85.34443664550781,85.34443664550781,85.41069793701172	0,0,0,0,0,0	0,0,0,2,363,612	0,2,1,15,11,1	0,4,2,61,22,2	0,78,39,1129,154,31	0,15,8,3,1,4	0,15,8,3,1,4	0,0,0,0,0,0	0,0,0,0,0,0	221.json	
602	12,17,13,30,30,30,30	0.011434022337198257,0.00817118864506483,0.0931573137640953,7.867894019000232E-4,2.6246291236020625E-4,3.0132965184748173E-4,2.46841402258724E-4	3,4,3,6,6,6,6	9,10,7,14,15,15,16	97.6808090209961,90.72970581054688,96.83334350585938,79.2043228149414,78.84051513671875,78.84051513671875,78.65026092529297	0,0,0,0,0,0,0	0,0,0,54,54,135,150	0,16,0,20,5,2,2	0,25,6,20,6,4,4	0,165,200,614,244,9,51	0,1,8,4,2,7,90	0,1,8,4,2,7,90	0,0,0,0,0,0,0	0,0,0,0,0,0,0	5923.json	
699	12,15,8,8,8,8,5	0.032658904790878296,0.01623622141778469,0.11528885364532471,0.010541982017457485,0.010455531068146229,0.008009360171854496,0.040079910308122635	4,4,1,1,1,1,1	6,9,7,8,8,7,3	98.2258071899414,93.5008316040039,106.11943817138672,106.48322296142578,106.48322296142578,106.67578125,117.03116607666016	0,0,0,0,0,0,0	0,40,169,292,293,309,343	0,6,7,2,1,1,3	0,8,22,6,2,2,9	0,132,374,53,1,17,162	0,9,8,254,28,10,20	0,9,8,254,15,10,9	0,0,0,0,0,0,0	0,0,0,0,0,1,0	915.json	
3996	12,17,17,3,4,4,4,6,8,8,8,8,8,8,8	0.24199634790420532,0.13196276128292084,0.06834191083908081,0.3792898952960968,0.5011568069458008,0.5011568069458008,0.5011568069458008,0.6098532676696777,0.5156447887420654,0.5156447887420654,0.5156447887420654,0.5156447887420654,0.41364794969558716,0.394301176071167,0.38063445687294006	2,3,3,1,2,2,2,2,2,2,2,2,2,2,2	5,4,4,1,2,2,2,2,3,3,3,3,4,4,4	99.96086120605469,93.10834503173828,93.3492660522461,130.18594360351562,122.44895935058594,122.44895935058594,122.44895935058594,115.40231323242188,109.01058959960938,109.01058959960938,109.01058959960938,109.01058959960938,109.01058959960938,109.01058959960938,109.01058959960938	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,145,276,318,328,588,943,1100,1170,1296,1503,2078,3150,3491,3491	0,9,2,1,2,0,0,4,3,0,0,0,1,1,1	0,13,4,17,2,0,0,6,4,0,0,0,2,2,2	0,112,31,403,135,0,0,23,66,0,0,0,23,8,7	0,2,23,11,2,567,815,52,26,22,279,2104,15,1,4	0,2,23,11,2,0,0,39,26,0,20,0,15,1,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	6676.json	
2979	3,3,3,3	0.7717502117156982,0.7717502117156982,0.7717502117156982,0.7717502117156982	1,1,1,1	0,0,0,0	131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344	1,1,1,1	0,87,487,1061	0,0,0,0	0,0,0,0	0,0,0,0	0,111,1476,2104	0,0,0,0	0,0,0,0	0,0,0,0	2510.json	
1327	6,6,9,12,9,3,25	0.8930642008781433,0.8523227572441101,0.16925527155399323,0.03144093230366707,0.1896713525056839,0.9959908127784729,0.0025108284316956997	2,2,3,3,3,1,13	1,1,2,2,3,1,5	114.47814178466797,114.02980041503906,105.20513153076172,100.23888397216797,105.34700012207031,129.14646911621094,82.8871841430664	0,0,0,0,0,0,0	0,3,271,277,510,746,851	0,1,3,4,1,1,28	0,2,3,5,5,9,32	0,52,143,58,107,287,645	0,25,1,15,8,8,3	0,22,1,15,8,8,3	0,0,0,0,0,0,0	0,0,0,0,0,0,0	556.json	
1176	44,58,59,61,61,61,62,62,62,83,86	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	7,10,10,11,11,11,11,11,11,17,18	16,21,22,22,22,22,23,23,23,30,33	71.22106170654297,64.66207122802734,64.16485595703125,63.26076126098633,63.26076126098633,63.26076126098633,62.93858337402344,62.95308303833008,62.95308303833008,54.62561798095703,53.49073028564453	0,0,0,0,0,0,0,0,0,0,0	0,0,126,126,128,203,203,573,627,627,627	0,22,2,5,4,1,3,2,3,25,5	0,26,2,6,8,2,5,4,6,27,6	0,528,92,226,63,3,62,15,51,861,281	0,51,19,8,4,9,7,50,4,1,3	0,51,19,8,4,9,7,50,4,1,3	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	336.json	
889	4,4,4	0.03410849720239639,0.03410849720239639,0.03161187842488289	1,1,1	2,2,2	123.74861145019531,123.74861145019531,123.74861145019531	0,0,0	0,287,287	0,0,1	0,0,2	0,0,8	0,24,50	0,21,50	0,0,0	0,0,0	654.json	
602	25,28,28,28	0.0011809715069830418,4.769796214532107E-4,6.819449481554329E-4,6.649670540355146E-4	9,9,9,9	5,8,8,8	83.39025115966797,80.34820556640625,80.34820556640625,80.60143280029297	0,0,0,0	0,99,135,195	0,5,4,1	0,5,8,2	0,273,32,14	0,50,7,254	0,14,7,254	0,0,0,0	0,0,0,0	5857.json	
1117	3	0.7083845138549805	1	1	130.18594360351562	0	0	0	0	0	0	0	0	0	1500.json	
