Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4820	13,13,13,13,13	0.5130646228790283,0.5130646228790283,0.5130646228790283,0.5130646228790283,0.5130646228790283	4,4,4,4,4	4,4,4,4,4	98.52237701416016,98.52237701416016,98.52237701416016,98.52237701416016,98.52237701416016	0,0,0,0,0	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,357,257,485,1024	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	3065.json	
1804	3	0.5854531526565552	1	1	130.85629272460938	0	0	0	0	0	0	0	0	0	1601.json	
63	3	0.08601625263690948	1	1	130.34019470214844	0	0	0	0	0	0	0	0	0	2509.json	
2618	18,1	0.015184471383690834,0.6314852237701416	6,1	4,0	87.990234375,147.76712036132812	0,0	0,870	0,1	0,19	0,641	0,2	0,2	0,0	0,0	3868.json	
3684	16,16,16	0.025440188124775887,0.025440188124775887,0.025896886363625526	3,3,3	8,8,8	93.22606658935547,93.22606658935547,93.22606658935547	0,0,0	0,369,1246	0,0,1	0,0,2	0,0,6	0,1024,9	0,0,9	0,0,0	0,0,0	3571.json	
4820	3,3,3,3,3	0.7573726773262024,0.7573726773262024,0.7573726773262024,0.7573726773262024,0.7573726773262024	1,1,1,1,1	0,0,0,0,0	131.9385528564453,131.9385528564453,131.9385528564453,131.9385528564453,131.9385528564453	1,1,1,1,1	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,357,257,485,1024	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	220.json	
1575	6	0.042278219014406204	1	3	113.39833068847656	0	0	0	0	0	0	0	0	0	1567.json	
3169	3	0.7655069231987	1	0	134.26058959960938	0	0	0	0	0	0	0	0	0	4055.json	
1952	4	0.9235408902168274	1	0	124.26470947265625	0	0	0	0	0	0	0	0	0	2468.json	
3580	29,29,29	8.658551378175616E-4,9.939528536051512E-4,9.939528536051512E-4	6,6,6	9,9,9	78.78948211669922,78.90131378173828,78.90131378173828	0,0,0	0,0,265	0,3,0	0,6,0	0,59,0	0,4,1024	0,4,0	0,0,0	0,0,0	527.json	
2786	18,22,23	0.010627670213580132,0.006027333438396454,0.0017921640537679195	5,6,7	4,5,6	90.25440979003906,85.87065887451172,84.07225799560547	0,0,0	0,6,327	0,4,3	0,4,5	0,87,100	0,17,6	0,9,6	0,0,1	0,0,1	41.json	
3771	8,12,12,12,14,14,3	0.0010581613751128316,7.301630103029311E-4,6.988469394855201E-4,6.988469394855201E-4,8.275358704850078E-4,8.275358704850078E-4,0.019822249189019203	2,3,3,3,3,3,1	1,3,3,3,4,4,1	106.45235443115234,97.72315216064453,97.72315216064453,97.72315216064453,94.07672882080078,94.07672882080078,129.12539672851562	0,0,0,0,0,0,0	0,1,8,118,189,456,3078	0,4,2,0,6,0,1	0,4,4,0,10,0,14	0,142,18,0,171,0,507	0,8,53,485,3,1024,40	0,8,53,0,3,0,40	0,0,0,0,0,0,0	0,0,1,1,0,0,0	478.json	
3770	3,3,3	0.22258728742599487,0.22258728742599487,0.22258728742599487	1,1,1	1,1,1	130.30841064453125,130.30841064453125,130.30841064453125	0,0,0	0,117,455	0,0,0	0,0,0	0,0,0	0,485,1024	0,0,0	0,0,0	0,1,0	1682.json	
