Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3228	4	0.11953502893447876	1	3	125.52845764160156	0	0	0	0	0	0	0	0	0	2851.json	
4458	10,13,14,14,14,14,14,14	0.7775452733039856,0.07816623896360397,0.07248391956090927,0.07248391956090927,0.05332031100988388,0.062216758728027344,0.062079112976789474,0.06249301880598068	2,2,2,2,2,2,2,2	3,6,6,6,6,6,6,6	104.78141784667969,97.9661865234375,96.65662384033203,96.65662384033203,96.15156555175781,96.34300231933594,96.34300231933594,96.214599609375	0,0,0,0,0,0,0,0	0,0,1,15,39,93,969,1032	0,7,2,0,2,1,1,2	0,11,3,0,4,2,2,4	0,201,10,0,10,5,7,15	0,6,3,4202,4,559,89,13	0,6,3,0,4,559,89,13	0,0,0,0,0,0,0,0	0,0,0,0,1,0,1,0	8130.json	
4850	4,4,4,4,4,4,4	0.7124883532524109,0.7124883532524109,0.7124883532524109,0.7124883532524109,0.7124883532524109,0.7124883532524109,0.5376244783401489	1,1,1,1,1,1,1	1,1,1,1,1,1,1	127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,126.0733642578125	0,0,0,0,0,0,0	0,11,11,40,407,1111,1112	0,0,0,0,0,0,1	0,0,0,0,0,0,2	0,0,0,0,0,0,8	0,3537,3537,2462,4202,389,3	0,0,0,418,0,14,3	0,0,0,0,0,0,0	0,0,1,0,0,0,0	9687.json	
3099	4,4,4	0.9534358978271484,0.9534358978271484,0.9194732904434204	1,1,1	0,0,0	128.936767578125,128.936767578125,128.936767578125	1,1,1	0,8,911	0,0,1	0,0,2	0,0,7	0,133,7	0,16,7	0,0,0	0,0,0	6565.json	
3896	4,4,4,4,4,4,4	0.19238942861557007,0.18323493003845215,0.18323493003845215,0.18323493003845215,0.18323493003845215,0.18323493003845215,0.18323493003845215	1,1,1,1,1,1,1	1,1,1,1,1,1,1	127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406,127.59107971191406	1,1,1,1,1,1,1	0,70,156,158,442,884,2669	0,1,0,0,0,0,0	0,2,0,0,0,0,0	0,1,0,0,0,0,0	0,119,453,40,3504,372,14	0,106,0,0,0,1,2	0,0,0,0,0,0,0	0,0,0,0,0,0,0	5088.json	
3099	4,11,15,15,15	0.04022087901830673,0.0025203595869243145,0.001267484505660832,0.0019899134058505297,0.0019899134058505297	1,2,2,2,2	3,7,8,8,8	123.21045684814453,102.121826171875,96.20833587646484,96.16236877441406,96.16236877441406	1,0,0,0,0	0,4,503,2169,2481	0,8,4,4,1	0,9,6,8,2	0,265,110,63,1	0,1,7,6,2	0,1,7,6,2	0,0,0,0,0	0,0,0,0,0	2342.json	
3214	4,4	0.7498473525047302,0.7498473525047302	1,1	0,0	128.936767578125,128.936767578125	1,1	0,202	0,0	0,0	0,0	0,372	0,1	0,0	0,0	4989.json	
4929	4,4,4,4,4,4,4,4	0.5050097703933716,0.5050097703933716,0.5050097703933716,0.5050097703933716,0.5050097703933716,0.5050097703933716,0.10029269754886627,0.17057576775550842	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	123.46312713623047,123.46312713623047,123.46312713623047,123.46312713623047,123.46312713623047,123.46312713623047,121.76114654541016,122.12659454345703	0,0,0,0,0,0,0,0	0,90,90,95,119,486,524,2383	0,0,0,0,0,0,2,1	0,0,0,0,0,0,4,2	0,0,0,0,0,0,27,7	0,3537,3537,578,604,4202,191,33	0,0,0,0,93,0,191,33	0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0	472.json	
3363	4,4,4	0.2709583640098572,0.2709583640098572,0.2709583640098572	1,1,1	1,1,1	127.42622375488281,127.42622375488281,127.42622375488281	1,1,1	0,65,137	0,0,0	0,0,0	0,0,0	0,18,33	0,3,15	0,0,0	0,1,0	3880.json	
4783	4,4	0.6161089539527893,0.6161089539527893	1,1	0,0	126.19583892822266,126.19583892822266	1,1	0,340	0,0	0,0	0,0	0,4202	0,0	0,0	0,0	1280.json	
