Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3437	4,4	0.7528130412101746,0.638090193271637	1,1	1,1	127.59107971191406,127.59107971191406	0,0	0,1127	0,1	0,2	0,6	0,13	0,13	0,0	0,0	2791.json	
1810	6,9,9,9,8,9	0.49647262692451477,0.06850229948759079,0.06850229948759079,0.06850229948759079,0.05878110229969025,0.045342277735471725	2,2,2,2,2,2	2,6,6,6,6,7	117.25019073486328,106.59980010986328,106.59980010986328,106.59980010986328,108.08734130859375,105.5998764038086	0,0,0,0,0,0	0,1,188,189,217,833	0,4,0,0,5,1	0,5,0,0,11,1	0,124,0,0,38,24	0,37,155,140,26,5	0,35,0,0,26,5	0,0,0,0,0,0	0,0,0,0,1,1	2410.json	
3437	4	0.7519989609718323	1	0	128.936767578125	1	0	0	0	0	0	0	0	0	7990.json	
1686	4,4	0.9072079658508301,0.9866049885749817	1,1	0,0	126.4930648803711,126.4930648803711	0,0	0,48	0,2	0,3	0,44	0,102	0,82	0,0	0,0	12136.json	
3437	15,15	0.27806881070137024,0.27806881070137024	3,3	3,3	98.31111907958984,98.31111907958984	0,0	0,883	0,1	0,2	0,2	0,50	0,50	0,0	0,0	2774.json	
2077	4,3	0.15763990581035614,0.7060940265655518	1,1	1,0	125.02987670898438,132.4454345703125	0,0	0,0	0,3	0,7	0,34	0,12	0,12	0,0	0,0	4550.json	
1617	4,4,5,15,17	1.2623275688383728E-4,1.2623275688383728E-4,2.500958216842264E-4,1.187711168313399E-4,0.0	1,1,1,4,5	0,0,2,4,8	121.0166244506836,121.0166244506836,116.402099609375,93.384765625,89.75384521484375	0,0,0,0,0	0,13,1031,1282,1345	0,0,1,12,4	0,0,1,14,5	0,0,46,426,176	0,27,8,49,1	0,0,8,49,1	0,0,0,0,0	0,0,1,1,1	9611.json	
1813	16,16,16,16,16,12,12	1.8701092631090432E-4,1.8701092631090432E-4,1.3593591575045139E-4,1.3593591575045139E-4,1.3593591575045139E-4,3.2311034738086164E-4,1.7241174646187574E-4	2,2,2,2,2,2,2	8,8,8,8,8,7,7	92.85098266601562,92.85098266601562,92.64704132080078,92.64704132080078,92.64704132080078,99.58659362792969,99.37432098388672	0,0,0,0,0,0,0	0,1,55,191,192,220,909	0,0,2,0,0,10,1	0,0,4,0,0,25,2	0,0,20,0,0,352,29	0,59,13,155,140,26,10	0,0,13,0,0,26,10	0,0,0,0,0,0,0	0,0,0,0,0,1,0	2426.json	
2562	4	3.0327087733894587E-4	1	1	123.94486236572266	0	0	0	0	0	0	0	0	0	4327.json	
351	4,7	0.40317437052726746,0.27678143978118896	1,1	0,0	128.335205078125,117.7095947265625	1,0	0,288	0,5	0,7	0,64	0,62	0,62	0,0	0,1	9402.json	
3437	4	0.27929168939590454	1	0	128.335205078125	1	0	0	0	0	0	0	0	0	2877.json	
3437	3	0.8987840414047241	1	0	135.83412170410156	0	0	0	0	0	0	0	0	0	4697.json	
1251	26,26,32,31,31,31,29	0.00638565793633461,0.00569401029497385,0.004292297642678022,0.009259593673050404,0.009259593673050404,0.0041341581381857395,0.006322653032839298	6,6,6,6,6,6,4	10,10,11,11,11,9,12	82.6362533569336,82.60932922363281,78.94244384765625,80.05000305175781,80.05000305175781,80.31005859375,81.9753646850586	0,0,0,0,0,0,0	0,81,84,166,214,225,330	0,1,7,2,0,7,4	0,2,8,5,0,14,10	0,8,104,56,0,129,105	0,60,23,24,26,4,5	0,60,23,24,0,4,5	0,0,0,0,0,0,0	0,0,0,0,0,0,0	13607.json	
979	4	0.7124566435813904	1	0	128.936767578125	1	0	0	0	0	0	0	0	0	1204.json	
2113	9,9,9	0.47086623311042786,0.47744590044021606,0.47488299012184143	2,2,2	2,2,2	108.04608154296875,107.84432220458984,107.84432220458984	0,0,0	0,402,2044	0,1,1	0,2,2	0,6,6	0,16,21	0,16,21	0,0,0	0,0,1	12451.json	
2602	4,4	0.9411980509757996,0.9409953355789185	1,1	0,0	128.936767578125,128.936767578125	1,1	0,510	0,0	0,0	0,9	0,31	0,7	0,0	0,0	3276.json	
2177	4,4,4	0.7273713946342468,0.7273713946342468,0.5494958162307739	1,1,1	1,1,1	127.59107971191406,127.59107971191406,127.59107971191406	0,0,1	0,1,52	0,0,2	0,0,4	0,0,18	0,117,78	0,0,78	0,0,0	0,0,0	13640.json	
1476	4	0.8262108564376831	1	0	128.936767578125	1	0	0	0	0	0	0	0	0	2060.json	
3437	13,14,14,6,6,8,10,6,6,8,21,18	0.3686176538467407,0.5298138856887817,0.5298138856887817,0.366378515958786,0.7314077019691467,0.23166678845882416,0.10480407625436783,0.3312513828277588,0.3978320360183716,0.4194831848144531,0.056918732821941376,0.3785913586616516	4,4,4,1,1,1,3,2,2,3,5,4	2,2,2,3,3,5,7,2,2,3,5,4	98.58040618896484,99.10497283935547,99.10497283935547,115.63230895996094,116.53582763671875,108.96796417236328,103.43932342529297,116.66458892822266,116.85369873046875,109.99791717529297,90.26607513427734,94.1986083984375	0,0,0,0,0,0,0,0,0,0,0,0	0,84,1106,1144,1235,1261,1919,2094,2600,3114,3213,3243	0,3,0,5,3,2,4,6,2,2,19,0	0,5,0,18,6,2,6,16,4,2,24,3	0,76,0,202,35,87,84,216,55,56,365,144	0,42,30,14,6,9,122,14,5,15,28,33	0,42,6,14,6,9,122,10,5,7,28,33	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,1,1,1	13016.json	
1532	4	0.77524334192276	1	0	128.936767578125	1	0	0	0	0	0	0	0	0	2061.json	
3437	4	0.3724708557128906	1	0	128.936767578125	1	0	0	0	0	0	0	0	0	10101.json	
2118	4,4	0.5268067121505737,0.4629526734352112	1,1	2,2	126.33003997802734,126.33003997802734	0,0	0,10	0,1	0,2	0,10	0,84	0,78	0,0	0,0	11622.json	
3437	4,4,4	0.0889759361743927,0.09622330218553543,0.33530357480049133	1,1,1	1,1,1	126.77537536621094,125.41301727294922,125.15930938720703	1,1,1	0,1304,1342	0,1,1	0,2,2	0,8,37	0,47,57	0,47,57	0,0,0	0,1,0	8612.json	
378	11	0.0	1	9	99.90897369384766	0	0	0	0	0	0	0	0	0	4727.json	
1594	4	0.8730390071868896	1	1	127.94984436035156	0	0	0	0	0	0	0	0	0	9808.json	
3437	4	0.08926747739315033	1	0	127.78498840332031	0	0	0	0	0	0	0	0	0	8001.json	
3437	4,4	0.8855120539665222,0.5459224581718445	1,1	0,0	127.42622375488281,125.41301727294922	1,1	0,846	0,1	0,2	0,16	0,14	0,14	0,1	0,1	6474.json	
2958	4	0.6727870106697083	1	0	127.42622375488281	1	0	0	0	0	0	0	0	0	6631.json	
1210	4	0.94270920753479	1	0	128.936767578125	1	0	0	0	0	0	0	0	0	3955.json	
2510	17,4	0.011838040314614773,0.06250806152820587	4,1	6,1	91.3780746459961,124.361083984375	0,0	0,66	0,2	0,19	0,468	0,63	0,63	0,1	0,1	167.json	
