Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
842	3	0.7682719230651855	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	4412.json	
1171	2,2,2,2,2,2,2,2,2,3,3,3	0.9760151505470276,0.9602776765823364,0.9639990329742432,0.9639990329742432,0.9983713030815125,0.9983713030815125,0.9983713030815125,0.9983713030815125,0.9983713030815125,0.7751151323318481,0.7751151323318481,0.7751151323318481	1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,1,1,1	137.30235290527344,137.02120971679688,137.02120971679688,137.02120971679688,142.4026641845703,142.4026641845703,142.4026641845703,142.4026641845703,142.4026641845703,132.79563903808594,132.79563903808594,132.79563903808594	0,0,0,0,0,0,0,0,0,0,0,0	0,4,203,587,590,590,632,632,646,651,691,784	0,1,1,0,1,0,0,0,0,1,0,0	0,2,2,0,2,0,0,0,0,2,0,0	0,6,5,0,77,0,0,0,0,22,0,0	0,1,1,27,29,3,34,32,44,1,24,27	0,1,1,0,9,1,5,2,12,1,1,20	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1,1,0,0	5530.json	
673	4	0.9110671877861023	1	0	126.19583892822266	0	0	0	0	0	0	0	0	0	734.json	
370	16,16,3	5.008917069062591E-4,2.1742747048847377E-4,0.5468759536743164	3,3,1	10,10,1	91.12845611572266,91.12845611572266,131.43582153320312	0,0,0	0,109,136	0,2,0	0,4,13	0,27,825	0,39,15	0,39,15	0,0,0	0,1,1	3737.json	
682	3	0.7184954881668091	1	1	131.28770446777344	0	0	0	0	0	0	0	0	0	1489.json	
559	3	0.6289811134338379	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	3374.json	
1011	3,3	0.07032320648431778,0.0028839248698204756	1,1	4,5	128.51292419433594,126.87342071533203	0,0	0,3	0,1	0,2	0,63	0,122	0,103	0,1	0,1	4350.json	
198	3	0.13184979557991028	1	1	131.28770446777344	0	0	0	0	0	0	0	0	0	3701.json	
668	3,3,3,3,3,3,3,3	0.6342142820358276,0.6453194618225098,0.6453194618225098,0.6453194618225098,0.6453194618225098,0.6453194618225098,0.6453194618225098,0.6568418145179749	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125	1,1,1,1,1,1,1,1	0,0,71,72,79,89,97,456	0,3,0,0,0,0,0,2	0,6,0,0,0,0,0,4	0,17,0,0,0,0,0,18	0,10,65,72,95,73,22,165	0,9,61,68,91,66,4,163	0,0,0,0,0,0,0,0	0,1,0,0,0,0,1,0	1540.json	
210	3	0.0	1	1	124.79442596435547	0	0	0	0	0	0	0	0	0	3328.json	
92	5	0.9061760306358337	1	0	121.91056823730469	0	0	0	0	0	0	0	0	0	125.json	
1016	3	0.39548400044441223	1	3	130.44261169433594	0	0	0	0	0	0	0	0	0	2843.json	
231	3	0.15886691212654114	1	1	129.47398376464844	0	0	0	0	0	0	0	0	0	1678.json	
1360	1,3,3,3,3	0.9880495071411133,0.9700493812561035,0.9700493812561035,0.9676591753959656,0.9676591753959656	1,1,1,1,1	0,0,0,0,0	150.7931671142578,132.9956512451172,132.9956512451172,133.59722900390625,133.59722900390625	0,0,0,0,0	0,297,705,714,722	0,3,1,2,1	0,4,2,4,2	0,41,1,8,1	0,668,101,520,234	0,126,99,392,204	0,0,0,0,0	0,0,1,0,0	2282.json	
876	20,22,22	0.0014905373100191355,7.810679380781949E-4,4.778056754730642E-4	7,7,7	3,5,5	85.35281372070312,83.09730529785156,82.98301696777344	0,0,0	0,147,356	0,5,2	0,8,4	0,217,6	0,3,1	0,3,1	0,0,0	0,0,0	4942.json	
795	3,3	0.9497587084770203,0.971034049987793	1,1	0,0	131.9385528564453,132.9956512451172	0,0	0,5	0,1	0,2	0,24	0,77	0,77	0,0	0,0	5133.json	
1189	3,3,3,3,1,1	0.6849416494369507,0.6984202861785889,0.6788762807846069,0.6788762807846069,0.9839872121810913,0.9839872121810913	1,1,1,1,1,1	1,1,1,1,0,0	131.75106811523438,131.75106811523438,131.75106811523438,131.75106811523438,153.63165283203125,153.63165283203125	0,0,0,0,0,0	0,35,39,126,551,637	0,3,1,0,1,0	0,6,2,0,4,0	0,18,3,0,56,0	0,157,154,668,234,26	0,109,124,126,204,1	0,0,0,0,0,0	0,0,0,0,0,0	199.json	
1011	3,3	0.4594348967075348,0.7578322887420654	1,1	0,0	131.46876525878906,133.59722900390625	0,0	0,167	0,1	0,2	0,15	0,233	0,218	0,0	0,0	3185.json	
385	3	0.0060240705497562885	1	2	127.94110107421875	0	0	0	0	0	0	0	0	0	5378.json	
1023	3	0.9569156765937805	1	0	130.57513427734375	0	0	0	0	0	0	0	0	0	4914.json	
716	7	4.0946013177745044E-4	2	3	108.72822570800781	0	0	0	0	0	0	0	0	0	392.json	
514	7,7	0.0016282538417726755,0.002753570908680558	1,1	5,5	108.49634552001953,108.79938507080078	0,0	0,303	0,2	0,4	0,27	0,165	0,163	0,0	0,0	5004.json	
323	14,14,17	0.040123362094163895,0.04073762893676758,0.002026708098128438	6,6,7	5,5,8	95.33558654785156,95.22950744628906,90.38165283203125	0,0,0	0,112,232	0,1,6	0,2,7	0,9,235	0,5,1	0,5,1	0,0,0	0,1,0	4048.json	
370	3	0.9303447604179382	1	0	132.9956512451172	0	0	0	0	0	0	0	0	0	3764.json	
766	3	0.9436360597610474	1	0	132.086669921875	1	0	0	0	0	0	0	0	0	3926.json	
385	3	0.9424335956573486	1	1	133.18099975585938	0	0	0	0	0	0	0	0	0	2076.json	
387	3,3	0.8642897605895996,0.5360212326049805	1,1	1,1	132.086669921875,130.45266723632812	0,0	0,180	0,1	0,2	0,59	0,9	0,9	0,0	0,0	3996.json	
