Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4149	4,4,4	0.0,0.0,0.0	1,1,1	1,1,1	120.9389877319336,120.9389877319336,120.9389877319336	0,0,0	0,1160,2212	0,0,0	0,0,0	0,0,0	0,3449,1885	0,0,0	0,0,0	0,0,0	1250.json	
934	3	0.8858527541160583	1	0	132.9956512451172	1	0	0	0	0	0	0	0	0	4414.json	
345	3	0.24314066767692566	1	1	129.58164978027344	0	0	0	0	0	0	0	0	0	10236.json	
5272	3,3,3	0.6315714120864868,0.6315714120864868,0.6315714120864868	1,1,1	0,0,0	130.07347106933594,130.07347106933594,130.07347106933594	0,0,0	0,2283,3335	0,0,0	0,0,0	0,0,0	0,3449,1885	0,0,0	0,0,0	0,0,0	2863.json	
2316	3,3	0.8953813314437866,0.8953813314437866	1,1	0,0	133.59722900390625,133.59722900390625	0,0	0,375	0,0	0,0	0,0	0,247	0,0	0,0	0,0	6269.json	
2316	3,3,3	0.7683002948760986,0.7683002948760986,0.7683002948760986	1,1,1	0,0,0	132.4454345703125,132.4454345703125,132.4454345703125	1,1,1	0,100,375	0,0,0	0,0,0	0,0,0	0,123,247	0,109,0	0,0,0	0,0,0	6226.json	
2675	3,3,3	0.2466956526041031,0.24763640761375427,0.24763640761375427	1,1,1	1,1,1	129.58164978027344,129.58164978027344,129.58164978027344	0,0,0	0,74,734	0,3,0	0,6,0	0,21,0	0,323,598	0,316,1	0,0,0	0,0,0	9644.json	
6426	3,3,3,3,3,3,3,3,3	0.07913780957460403,0.07913780957460403,0.23339718580245972,0.22909466922283173,0.24089564383029938,0.22334866225719452,0.22334866225719452,0.22334866225719452,0.22334866225719452	1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1	128.8092498779297,128.8092498779297,129.58164978027344,129.58164978027344,129.58164978027344,129.58164978027344,129.58164978027344,129.58164978027344,129.58164978027344	0,0,0,0,0,0,0,0,0	0,0,46,988,1323,2110,2111,3437,4485	0,0,1,1,1,1,0,0,0	0,0,2,2,2,2,0,0,0	0,0,42,22,4,6,0,0,0	0,369,208,207,393,557,746,3449,1462	0,8,208,96,389,499,74,0,6	0,0,0,1,0,0,0,0,0	0,0,0,1,0,0,0,0,0	7612.json	
42	3,3	0.2383728325366974,0.22473716735839844	1,1	1,1	129.58164978027344,129.58164978027344	0,0	0,3	0,1	0,2	0,8	0,146	0,144	0,0	0,0	3765.json	
1077	3	0.22495396435260773	1	1	129.58164978027344	0	0	0	0	0	0	0	0	0	6424.json	
2721	3,3	0.4044581651687622,0.4044581651687622	1,1	0,0	131.28770446777344,131.28770446777344	1,1	0,780	0,0	0,0	0,0	0,325	0,0	0,0	0,0	5657.json	
1416	3,3	0.07132692635059357,0.07075484097003937	1,1	1,1	129.34671020507812,129.34671020507812	0,0	0,14	0,3	0,6	0,16	0,88	0,0	0,0	0,1	4372.json	
387	3	0.0027161475736647844	1	0	126.96322631835938	1	0	0	0	0	0	0	0	0	933.json	
1095	10,10	0.231875941157341,0.20968638360500336	3,3	3,3	103.60983276367188,103.3277816772461	0,0	0,140	0,1	0,2	0,4	0,4	0,4	0,0	0,1	2613.json	
6426	3,3,3,3,3,3	0.06759802997112274,0.06759802997112274,0.06560599058866501,0.06867662817239761,0.06867662817239761,0.06867662817239761	1,1,1,1,1,1	1,1,1,1,1,1	129.34671020507812,129.34671020507812,129.34671020507812,129.34671020507812,129.34671020507812,129.34671020507812	0,0,0,0,0,0	0,0,1323,2111,3437,4485	0,0,3,0,0,0	0,0,6,0,0,0	0,0,3,8,0,0	0,369,393,746,3449,145	0,8,389,74,0,0	0,0,0,0,0,0	0,0,0,0,0,0	6016.json	
2894	11,11,11,20,20	0.0027639453765004873,0.0027639453765004873,0.0027048205956816673,0.0,1.479181373724714E-4	2,2,2,4,4	10,10,10,21,19	99.71261596679688,99.71261596679688,99.71261596679688,85.96012115478516,86.14923095703125	0,0,0,0,0	0,956,1062,2882,2883	0,0,3,10,2	0,0,6,11,4	0,0,26,458,27	0,1885,28,1,1	0,0,27,1,1	0,0,1,0,0	0,0,1,0,0	2678.json	
1416	8,8,3	0.7153182625770569,0.7616723775863647,0.6388485431671143	2,2,1	2,2,1	111.1359634399414,111.1359634399414,130.57513427734375	0,0,0	0,1,7	0,8,3	0,16,12	0,31,95	0,116,77	0,110,77	0,0,0	0,0,0	4302.json	
794	3	0.9486545324325562	1	0	132.086669921875	1	0	0	0	0	0	0	0	0	1505.json	
917	64	0.0	16	44	59.78109359741211	0	0	0	0	0	0	0	0	0	8163.json	
912	3,3,3,7,7	0.6569897532463074,0.4313608407974243,0.2440750151872635,0.04613693058490753,0.04613693058490753	1,1,1,2,2	0,1,1,4,4	131.03103637695312,129.7158966064453,129.47398376464844,110.52294921875,110.52294921875	0,0,0,0,0	0,1,3,6,39	0,1,1,6,0	0,2,2,8,0	0,17,14,239,0	0,7,7,15,12	0,7,7,15,5	0,0,0,0,0	0,0,0,1,0	4853.json	
6426	3,3,3,3,3,3,3,3,3	0.07669338583946228,0.07669338583946228,0.23620177805423737,0.23147091269493103,0.2144165188074112,0.20635424554347992,0.20635424554347992,0.2106759250164032,0.2106759250164032	1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1	128.8092498779297,128.8092498779297,129.58164978027344,129.58164978027344,129.58164978027344,129.58164978027344,129.58164978027344,129.58164978027344,129.58164978027344	0,0,0,0,0,0,0,0,0	0,0,46,1323,2110,2111,2111,3437,4485	0,0,1,1,1,3,0,0,0	0,0,2,2,2,6,0,0,0	0,0,42,14,6,17,0,10,0	0,369,208,393,557,746,222,3449,1462	0,8,208,389,499,74,19,0,6	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0	9393.json	
892	3	0.9334808588027954	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	6665.json	
4842	4,4,4,4,4	0.31585684418678284,0.17202851176261902,0.17202851176261902,0.17202851176261902,0.17202851176261902	1,1,1,1,1	2,2,2,2,2	123.47842407226562,123.1068344116211,123.1068344116211,123.1068344116211,123.1068344116211	0,0,0,0,0	0,26,575,1853,2901	0,1,0,0,0	0,2,0,0,0	0,7,0,0,0	0,4,98,3449,1462	0,4,0,0,6	0,1,0,0,0	0,1,0,0,0	8281.json	
2675	14,14,14	0.003722931956872344,0.003722931956872344,0.003505845321342349	3,3,3	13,13,13	95.18475341796875,95.18475341796875,95.18475341796875	0,0,0	0,734,2665	0,0,2	0,0,4	0,0,22	0,598,573	0,1,573	0,0,0	0,0,0	10006.json	
5103	3,3,3,3,3,3	0.6736222505569458,0.442577987909317,0.4370715916156769,0.4370715916156769,0.4370715916156769,0.4370715916156769	1,1,1,1,1,1	0,0,0,0,0,0	133.59722900390625,132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125	1,1,1,1,1,1	0,228,787,1405,2114,3165	0,1,1,0,0,0	0,2,2,0,0,0	0,34,13,0,0,0	0,1,746,84,3449,1885	0,1,74,76,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1604.json	
42	3	0.771689772605896	1	1	132.25152587890625	0	0	0	0	0	0	0	0	0	3824.json	
172	3,3,3,3	0.07440588623285294,0.07440588623285294,1.5418586554005742E-4,1.5418586554005742E-4	1,1,1,1	1,1,1,1	129.34671020507812,129.34671020507812,127.17938995361328,127.17938995361328	0,0,0,0	0,12,14,30	0,0,1,0	0,0,2,0	0,0,20,0	0,410,388,149	0,282,388,4	0,0,0,0	0,0,0,0	4958.json	
1899	7	0.004977301228791475	1	8	109.40082550048828	0	0	0	0	0	0	0	0	0	7866.json	
834	3,3	0.7515718936920166,0.8930814862251282	1,1	0,0	132.43687438964844,131.1385955810547	0,0	0,17	0,2	0,4	0,15	0,65	0,65	0,0	0,0	2088.json	
5575	3,3,10,10,10,10,10,10,12	0.9454711079597473,0.9437537789344788,0.16571028530597687,0.17597916722297668,0.17597916722297668,0.17597916722297668,0.17597916722297668,0.17597916722297668,0.12283955514431	1,1,3,3,3,3,3,3,3	2,2,5,5,5,5,5,5,5	128.50894165039062,128.50894165039062,102.7454605102539,102.7454605102539,102.7454605102539,102.7454605102539,102.7454605102539,102.7454605102539,99.7918472290039	0,0,0,0,0,0,0,0,0	0,0,111,1259,1309,2586,3348,3634,5565	0,1,10,1,0,0,0,0,3	0,2,11,2,0,0,0,0,6	0,19,261,8,0,0,0,0,43	0,5,1,557,126,3449,67,1462,573	0,5,1,499,16,0,47,6,573	0,1,1,0,0,0,0,0,0	0,1,1,0,0,0,0,0,0	7976.json	
4075	3,3,3	0.07850091904401779,0.07850091904401779,0.07850091904401779	1,1,1	1,1,1	129.34671020507812,129.34671020507812,129.34671020507812	0,0,0	0,1086,2133	0,0,0	0,0,0	0,0,0	0,3449,325	0,0,0	0,0,0	0,0,0	5596.json	
6426	3,3,3,3,3,3	0.06759802997112274,0.06759802997112274,0.06759802997112274,0.07075484097003937,0.07075484097003937,0.07075484097003937	1,1,1,1,1,1	1,1,1,1,1,1	129.34671020507812,129.34671020507812,129.34671020507812,129.34671020507812,129.34671020507812,129.34671020507812	0,0,0,0,0,0	0,0,988,2111,3437,4485	0,0,3,0,0,0	0,0,6,0,0,0	0,0,0,8,0,0	0,369,207,746,3449,1462	0,8,96,74,0,6	0,0,1,0,0,0	0,0,1,0,0,0	7107.json	
723	3	0.8460023403167725	1	1	132.086669921875	1	0	0	0	0	0	0	0	0	5870.json	
4118	5,5,5,5	0.9810804128646851,0.9840432405471802,0.9840432405471802,0.9840432405471802	3,3,3,3	3,3,3,3	117.18997192382812,116.94807434082031,116.94807434082031,116.94807434082031	0,0,0,0	0,0,1129,2181	0,2,0,0	0,4,0,0	0,8,4,0	0,2,3449,1885	0,2,0,0	0,0,0,0	0,0,0,0	3139.json	
2665	3,3,3	0.24770408868789673,0.24864737689495087,0.24864737689495087	1,1,1	1,1,1	129.58164978027344,129.58164978027344,129.58164978027344	0,0,0	0,64,724	0,3,0	0,6,0	0,21,0	0,323,598	0,316,1	0,0,0	0,0,0	10030.json	
11	19	0.017768673598766327	2	12	88.03337097167969	0	0	0	0	0	0	0	0	0	9550.json	
383	11	0.225685253739357	3	4	101.64846801757812	0	0	0	0	0	0	0	0	0	1040.json	
4005	4,4,4,4	0.19584745168685913,0.19584745168685913,0.19584745168685913,0.19584745168685913	1,1,1,1	2,2,2,2	124.04872131347656,124.04872131347656,124.04872131347656,124.04872131347656	0,0,0,0	0,1016,2063,3189	0,0,0,0	0,0,0,0	0,0,0,0	0,3449,1462,248	0,0,6,1	0,0,0,0	0,0,0,0	8940.json	
1953	3,3	0.5143896341323853,0.5143896341323853	1,1	1,1	130.34019470214844,130.34019470214844	1,1	0,16	0,0	0,0	0,0	0,1885	0,0	0,0	0,0	1313.json	
451	4,4	0.05917118862271309,0.05917118862271309	1,1	2,2	122.8651351928711,122.8651351928711	0,0	0,25	0,0	0,0	0,0	0,36	0,0	0,0	0,0	6715.json	
387	3	0.3444867730140686	1	0	128.51292419433594	1	0	0	0	0	0	0	0	0	930.json	
4372	3,3,3	0.8168529868125916,0.8121668100357056,0.8121668100357056	1,1,1	0,0,0	131.1535186767578,131.1535186767578,131.1535186767578	0,0,0	0,1383,2434	0,0,0	0,0,0	0,9,0	0,3449,1885	0,0,0	0,0,0	0,0,0	140.json	
1416	3,4,4,4,4	0.0020266228821128607,0.0,0.009387359954416752,0.0,0.0	1,1,1,1,1	0,0,0,0,0	127.61418151855469,120.53255462646484,122.9537353515625,120.53255462646484,120.8353271484375	0,0,0,0,0	0,365,397,571,825	0,1,1,1,1	0,2,2,2,2	0,102,84,81,11	0,2,2,16,20	0,2,2,16,20	0,0,0,0,0	0,0,0,0,1	4835.json	
4853	33,32,32,35,37	0.0020040757954120636,0.0016855053836479783,0.0018839914118871093,0.0020654601976275444,0.0016013775020837784	5,5,5,5,5	16,16,16,16,16	77.15634155273438,77.65483856201172,77.65483856201172,76.09226989746094,74.75948333740234	0,0,0,0,0	0,1864,2916,3501,4164	0,0,0,6,2	0,0,0,9,2	0,291,79,66,510	0,3449,1885,13,28	0,0,0,13,28	0,0,0,0,0	0,0,0,0,1	3013.json	
2744	3,3	0.5688169598579407,0.5688169598579407	1,1	0,0	131.1535186767578,131.1535186767578	1,1	0,803	0,0	0,0	0,0	0,598	0,1	0,0	0,0	10411.json	
1063	3	0.17718209326267242	1	1	129.58164978027344	0	0	0	0	0	0	0	0	0	6528.json	
580	3	0.7775185108184814	1	1	132.61029052734375	0	0	0	0	0	0	0	0	0	7484.json	
449	5	0.4460418224334717	1	2	118.66690826416016	0	0	0	0	0	0	0	0	0	2000.json	
2628	9,9,9,9	0.11541720479726791,0.11541720479726791,0.11541720479726791,0.11238070577383041	1,1,1,1	7,7,7,7	104.66773986816406,104.66773986816406,104.66773986816406,104.66773986816406	0,0,0,0	0,410,686,1812	0,2,0,0	0,4,0,0	0,6,0,48	0,130,598,69	0,117,1,0	0,0,0,0	0,0,0,0	10302.json	
