Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
1953	4,4,4	0.6417385935783386,0.05097191408276558,0.00689837709069252	1,1,1	1,1,1	124.91740417480469,123.1068344116211,122.3560791015625	0,0,0	0,2,6	0,2,1	0,4,2	0,26,27	0,6,10	0,6,10	0,0,0	0,0,1	3209.json	
3710	2,2,3,3,12,12,8,10,10	0.8649910688400269,0.9922787547111511,0.632745087146759,0.8221755623817444,0.5199317336082458,0.5176982879638672,0.6181171536445618,0.4881732761859894,0.48859095573425293	1,1,1,1,3,3,2,3,3	0,0,0,1,3,3,2,3,3	140.82913208007812,140.82913208007812,131.28770446777344,130.7338104248047,102.52836608886719,102.34140014648438,111.57124328613281,106.08629608154297,106.08629608154297	0,0,0,0,0,0,0,0,0	0,561,669,698,1019,1019,1020,1813,1889	0,0,1,1,12,1,1,3,0	0,0,2,2,15,2,6,3,0	0,9,54,31,241,4,123,143,1	0,56,37,37,37,3,2,1,119	0,11,37,37,37,3,2,1,41	0,0,0,0,0,0,0,1,0	0,0,0,1,0,0,0,1,1	665.json	
2480	3	0.8250995874404907	1	0	132.4454345703125	0	0	0	0	0	0	0	0	0	1880.json	
1933	3	0.46758365631103516	1	1	132.086669921875	0	0	0	0	0	0	0	0	0	3099.json	
1821	4	0.45398131012916565	1	0	125.64796447753906	0	0	0	0	0	0	0	0	0	389.json	
3710	3,7,7,8,2,13,14,14,14,3,3,3,3	0.06294390559196472,0.0018626931123435497,0.00280167767778039,0.0047733173705637455,0.9487550854682922,0.36915162205696106,0.5103108882904053,0.4824363589286804,0.3485545516014099,0.5574374794960022,0.5209047794342041,0.9343287944793701,0.5209047794342041	1,2,2,2,1,2,3,2,2,1,1,1,1	1,4,4,5,0,3,3,4,4,1,1,1,1	127.26738739013672,109.1507339477539,109.1507339477539,106.69776153564453,139.56419372558594,98.65875244140625,96.58914947509766,97.18744659423828,97.18744659423828,128.22288513183594,128.22288513183594,129.34671020507812,128.22288513183594	0,0,0,0,0,0,0,0,0,0,0,0,0	0,557,561,656,698,1019,1050,1183,1183,1772,1889,2117,2133	0,5,3,1,2,15,2,1,4,1,0,3,3	0,6,6,1,10,17,2,2,9,15,0,6,6	0,250,71,41,342,558,56,21,141,539,24,32,32	0,14,56,4,37,37,11,15,4,2,119,5,5	0,14,11,4,37,37,11,15,4,2,41,5,5	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,1,0,0,1,1,1	707.json	
1703	10	0.01083515677601099	1	5	103.22266387939453	0	0	0	0	0	0	0	0	0	2503.json	
2485	32,36,36,36,36,35,35,35,35,35,35,35,36,36,36	1.0313446546206251E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	6,7,7,7,7,7,7,7,7,7,7,7,7,7,7	28,31,32,32,32,32,33,32,33,33,33,32,35,35,35	75.25228118896484,72.59276580810547,72.53530883789062,72.73347473144531,72.69437408447266,73.08271789550781,72.98694610595703,73.12688446044922,73.0692138671875,72.8630599975586,72.8630599975586,72.9184799194336,72.09716033935547,72.13587188720703,72.04489135742188	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,5,5,14,40,40,63,75,126,264,557,572,2448,2455	0,5,1,3,2,1,1,1,1,4,1,5,1,1,3	0,5,2,6,4,3,2,2,2,8,2,10,1,2,6	0,148,24,55,43,146,10,34,30,116,6,276,98,21,96	0,8,7,18,33,15,5,7,8,51,18,2,9,3,18	0,8,6,18,33,15,5,7,8,51,18,2,9,3,18	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,1,1,1,0,1,0,1,1,0,0	2277.json	
1695	17,17	0.2819066047668457,0.2597033381462097	4,4	4,4	93.04576873779297,93.17911529541016	0,0	0,1658	0,1	0,2	0,7	0,25	0,25	0,0	0,1	2564.json	
1821	3	0.8501484990119934	1	0	132.9956512451172	1	0	0	0	0	0	0	0	0	280.json	
1821	4	0.6621891856193542	1	0	125.64796447753906	0	0	0	0	0	0	0	0	0	394.json	
1580	2	0.9020596742630005	1	0	142.4026641845703	0	0	0	0	0	0	0	0	0	504.json	
2690	4	0.2515254020690918	1	0	125.64796447753906	0	0	0	0	0	0	0	0	0	1579.json	
3710	3	0.39633384346961975	1	1	132.25152587890625	1	0	0	0	0	0	0	0	0	2265.json	
2295	3	0.6567140817642212	1	0	131.28770446777344	1	0	0	0	0	0	0	0	0	1107.json	
1671	17	0.07385753840208054	5	9	90.1378173828125	0	0	0	0	0	0	0	0	0	2679.json	
2639	4,8,8,8,14,14,11,13,14,20,20	0.7081249952316284,0.7891951203346252,0.7891951203346252,0.46087515354156494,0.09602294117212296,0.22724241018295288,0.213678240776062,0.09538174420595169,0.011837014928460121,0.03777465969324112,0.049417346715927124	1,2,2,2,3,3,2,3,3,5,5	2,3,3,4,6,6,6,7,6,9,8	124.05243682861328,110.15780639648438,110.15780639648438,108.77935028076172,97.0806655883789,97.2336196899414,102.2107162475586,98.20639038085938,95.91162872314453,87.56716918945312,87.74649810791016	0,0,0,0,0,0,0,0,0,0,0	0,19,155,288,289,343,593,594,595,601,2612	0,5,1,1,7,1,4,3,9,9,1	0,6,2,2,8,2,11,4,17,10,2	0,102,4,32,209,11,138,78,269,259,14	0,4,3,3,3,2,2,2,3,3,101	0,4,3,3,3,2,2,2,3,3,101	0,0,0,0,0,0,0,0,0,0,0	0,1,0,1,1,0,1,0,0,0,0	2836.json	
2656	3,3	0.07876235991716385,0.09325381368398666	1,1	0,0	129.47398376464844,129.81976318359375	0,0	0,7	0,1	0,2	0,16	0,4	0,4	0,0	0,1	2609.json	
3163	15	0.0	3	2	92.91441345214844	0	0	0	0	0	0	0	0	0	2372.json	
2998	3,3,3	0.9344630837440491,0.9763138890266418,0.9698421359062195	2,2,1	0,0,0	129.3478546142578,130.80104064941406,132.9956512451172	0,0,0	0,520,2977	0,2,1	0,4,2	0,51,16	0,3,31	0,3,31	0,0,0	0,1,0	219.json	
3024	4	0.277386337518692	1	1	125.64796447753906	0	0	0	0	0	0	0	0	0	1703.json	
1863	13,11	0.14487509429454803,0.1500847488641739	4,3	3,2	98.18924713134766,102.21104431152344	0,0	0,1836	0,1	0,4	0,63	0,48	0,48	0,0	0,0	1654.json	
2242	4	0.10308182239532471	1	1	123.55950164794922	0	0	0	0	0	0	0	0	0	855.json	
1671	7	0.04711787775158882	1	3	108.64643096923828	0	0	0	0	0	0	0	0	0	2680.json	
3710	5,5,6,10,10,13	0.0681263655424118,0.374083012342453,0.33482080698013306,0.21391703188419342,0.1946394294500351,0.051905859261751175	2,2,3,4,4,5	1,1,1,3,3,8	119.26190948486328,120.73249816894531,116.0758285522461,105.02082824707031,105.02082824707031,97.98640441894531	0,0,0,0,0,0	0,666,1099,1119,1119,1694	0,2,1,5,1,3	0,4,1,6,2,3	0,53,41,184,5,121	0,120,7,3,6,13	0,96,7,3,6,13	0,0,0,0,0,0	0,0,1,0,1,1	1355.json	
