Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
900	6	0.7877864837646484	2	0	116.60103607177734	0	0	0	0	0	0	0	0	0	1289.json	
569	9	0.034526970237493515	2	5	105.97821807861328	0	0	0	0	0	0	0	0	0	2243.json	
775	28,29,29,33,32	2.2435102437157184E-4,0.0,0.0,0.0,0.0	5,5,5,5,5	22,23,23,31,31	79.50800323486328,78.67704772949219,78.67704772949219,75.4752426147461,76.03998565673828	0,0,0,0,0	0,88,94,180,326	0,1,1,8,1	0,1,2,12,4	0,55,11,324,34	0,1,1,5,3	0,1,1,5,3	0,0,0,0,0	0,0,0,0,0	2311.json	
2663	5,8,10,12,23,23,16,16,15,15,15,19,19	0.5318184494972229,0.47872039675712585,0.08128947019577026,0.08737276494503021,0.006412978749722242,0.006412978749722242,0.012504590675234795,0.012504590675234795,0.016773805022239685,0.011552627198398113,0.011552627198398113,0.0011254879646003246,0.0011345851235091686	1,2,1,1,3,3,3,3,3,3,3,4,4	3,4,5,5,7,7,4,4,4,5,5,9,9	118.14434051513672,108.95069885253906,103.93877410888672,100.98516845703125,85.60424041748047,85.60424041748047,93.19617462158203,93.19617462158203,94.54329681396484,94.33124542236328,94.33124542236328,88.610595703125,88.610595703125	0,0,0,0,0,0,0,0,0,0,0,0,0	0,37,352,582,778,813,1004,1498,1835,1853,2045,2613,2618	0,4,9,1,13,0,2,0,1,1,0,5,1	0,4,18,2,13,0,11,0,3,2,0,5,2	0,72,135,77,635,0,270,0,56,9,0,411,5	0,20,47,1631,4,1916,86,2476,83,38,67,15,10	0,20,47,1328,4,51,71,137,83,38,59,15,10	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2254.json	
862	35	0.0	3	13	75.95235443115234	0	0	0	0	0	0	0	0	0	523.json	
2990	11,16,15,15,15,15,18,18,16,16	7.571548921987414E-4,0.0031790470238775015,0.003859926015138626,0.0039053482469171286,0.009778868407011032,0.007269064895808697,0.0020965286530554295,0.0024403820279985666,0.05521330237388611,0.05521330237388611	1,2,2,2,2,2,3,3,3,3	9,9,10,10,10,10,14,14,9,9	100.1287612915039,92.84252166748047,93.62459564208984,93.62459564208984,93.80665588378906,93.67532348632812,88.98221588134766,88.98221588134766,92.8818130493164,92.8818130493164	0,0,0,0,0,0,0,0,0,0	0,20,32,35,61,70,327,543,909,1001	0,14,2,1,2,1,5,1,10,0	0,23,5,2,4,2,7,2,22,0	0,214,75,10,27,14,202,7,586,0	0,7,7,8,14,23,381,31,1631,185	0,7,7,8,14,23,327,31,1328,21	0,0,0,0,0,0,0,0,0,0	0,1,0,1,0,0,0,0,0,0	3767.json	
1529	6,6,6	0.5848161578178406,0.5848161578178406,0.5848161578178406	2,2,2	1,1,1	118.72991943359375,118.72991943359375,118.72991943359375	0,0,0	0,364,911	0,0,0	0,0,0	0,0,0	0,2476,67	0,137,59	0,0,0	0,0,0	2257.json	
312	3,4,4	0.6142937541007996,0.63502436876297,0.6317329406738281	1,1,1	2,2,2	129.57785034179688,124.91740417480469,124.58238983154297	0,0,1	0,0,52	0,2,4	0,3,8	0,39,25	0,1,9	0,1,9	0,0,0	0,0,0	1470.json	
3074	3,3,3,3,3	0.6365566253662109,0.5587823987007141,0.4653686285018921,0.4653686285018921,0.4653686285018921	1,1,1,1,1	1,1,1,1,1	131.28770446777344,131.1535186767578,131.1535186767578,131.1535186767578,131.1535186767578	0,0,0,0,0	0,102,993,1224,1909	0,2,2,0,0	0,4,4,0,0	0,26,10,0,0	0,24,1631,1916,2476	0,24,1328,51,137	0,0,0,0,0	0,0,0,0,0	2738.json	
1095	4	0.8077630400657654	1	0	124.361083984375	0	0	0	0	0	0	0	0	0	914.json	
1095	15	0.09174155443906784	2	3	97.05134582519531	0	0	0	0	0	0	0	0	0	360.json	
2081	3,3,3	0.02694062702357769,0.02694062702357769,0.02694062702357769	1,1,1	1,1,1	128.4090576171875,128.4090576171875,128.4090576171875	0,0,0	0,231,916	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	721.json	
2663	15,15,15,24,24,24	0.10168704390525818,0.10168704390525818,0.10168704390525818,0.020098768174648285,0.019113823771476746,0.019801326096057892	4,4,4,4,4,4	7,7,7,8,8,8	94.58773040771484,94.58773040771484,94.58773040771484,86.24018096923828,86.24018096923828,86.33290100097656	0,0,0,0,0,0	0,582,813,1498,1542,2045	0,0,0,11,1,1	0,0,0,13,2,2	0,0,0,228,6,8	0,1631,1916,2476,43,67	0,1328,51,137,43,59	0,0,0,0,0,0	0,0,0,0,0,0	2235.json	
1697	7,8,8	0.4104795753955841,0.0774381011724472,0.0774381011724472	1,1,1	6,7,7	109.72183990478516,106.80360412597656,106.80360412597656	0,0,0	0,133,532	0,6,0	0,11,0	0,164,0	0,39,2476	0,39,137	0,0,0	0,0,0	1583.json	
3006	5,5,6,6,8,8,8,8	0.010460201650857925,0.008107072673738003,8.034344646148384E-4,8.034344646148384E-4,0.003921303432434797,0.0012255425099283457,0.0012255425099283457,0.0012255425099283457	1,1,1,1,1,1,1,1	5,5,6,6,6,6,6,6	116.7403564453125,116.7403564453125,112.18157196044922,112.18157196044922,107.52112579345703,107.52112579345703,107.52112579345703,107.52112579345703	0,0,0,0,0,0,0,0	0,14,55,58,925,961,1156,1841	0,2,1,0,4,2,0,0	0,4,1,0,6,4,0,0	0,36,118,0,34,26,0,0	0,14,11,237,1631,132,1916,2476	0,9,11,46,1328,132,51,137	0,0,0,0,0,0,0,0	0,1,1,1,0,0,0,0	177.json	
618	13	0.20734375715255737	3	6	98.03238677978516	0	0	0	0	0	0	0	0	0	2221.json	
1787	9,10,12,12,12	0.9402909278869629,0.8333375453948975,0.6416042447090149,0.6416042447090149,0.6329858303070068	3,3,4,4,4	3,5,5,5,5	107.89032745361328,104.83006286621094,101.03398132324219,101.03398132324219,101.03398132324219	0,0,0,0,0	0,286,379,621,984	0,2,3,0,1	0,2,4,0,2	0,94,57,0,5	0,113,39,2476,1	0,98,39,137,1	0,0,0,0,0	0,0,0,0,0	1229.json	
1659	3,3	0.3278059959411621,0.3278059959411621	1,1	1,1	131.1535186767578,131.1535186767578	0,0	0,494	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	2272.json	
2990	8,4,4,4,4,5,4,5	0.3809932768344879,0.9514222145080566,0.2908298671245575,0.3282889127731323,0.3282889127731323,0.1649852693080902,0.3282889127731323,0.16684097051620483	1,1,1,1,1,1,1,1	6,2,2,2,2,4,2,4	108.38971710205078,126.94023132324219,126.36186218261719,126.1969985961914,126.1969985961914,120.0484390258789,126.1969985961914,120.0484390258789	0,0,0,0,0,0,0,0	0,35,70,909,1001,1644,1686,1701	0,0,3,2,0,1,0,1	0,5,7,4,0,1,1,1	0,263,35,28,0,65,65,72	0,8,23,1631,185,1,2,15	0,8,23,1328,21,1,2,14	0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0	3763.json	
3026	3,3,3,3,3,3,3	0.703364908695221,0.4540032744407654,0.4540032744407654,0.866510272026062,0.866510272026062,0.0984795019030571,0.0984795019030571	1,1,1,1,1,1,1	0,0,0,0,0,0,0	133.59722900390625,133.59722900390625,133.59722900390625,131.9385528564453,131.9385528564453,130.7338104248047,130.7338104248047	0,0,0,0,0,0,0	0,8,78,945,1176,1329,1861	0,3,0,1,0,1,0	0,6,0,2,0,2,0	0,25,0,41,0,22,0	0,18,237,1631,1916,257,2476	0,18,46,1328,51,255,137	0,1,0,0,0,0,0	0,1,1,0,0,0,0	1728.json	
