Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
963	8,8,8,8	0.04210846498608589,0.04018145799636841,0.03625565394759178,0.03625565394759178	1,1,1,1	13,13,13,13	106.44800567626953,106.48905181884766,106.44800567626953,106.44800567626953	0,0,0,0	0,34,38,544	0,1,1,0	0,2,2,0	0,6,15,0	0,4,4,12	0,4,4,1	0,0,0,0	0,0,0,0	364.json	
483	4,3	0.10525891184806824,0.5539311170578003	1,1	2,1	122.60694122314453,129.47398376464844	0,0	0,0	0,0	0,1	0,58	0,27	0,27	0,0	0,0	387.json	
32	3	0.7709914445877075	1	0	132.79563903808594	0	0	0	0	0	0	0	0	0	2201.json	
1048	11,22,20,13	0.05639020353555679,0.004135511349886656,0.011692291125655174,0.07005097717046738	4,7,7,2	4,8,8,13	100.77284240722656,84.82965850830078,87.50871276855469,97.24641418457031	0,0,0,0	0,0,0,29	0,12,8,10	0,13,16,25	0,390,164,297	0,1,2,26	0,1,2,26	0,0,0,0	0,0,1,1	638.json	
1484	5,5,5,5,8,5	0.16401411592960358,0.16401411592960358,0.16401411592960358,0.16401411592960358,0.07359478622674942,0.05488066375255585	1,1,1,1,1,1	2,2,2,2,9,5	118.99382781982422,118.99382781982422,118.99382781982422,118.99382781982422,106.50132751464844,117.1540298461914	0,0,0,0,0,0	0,35,36,37,457,1479	0,0,0,0,9,5	0,0,0,0,10,18	0,0,0,0,251,230	0,38,317,596,9,25	0,0,1,0,9,25	0,0,0,0,0,0	0,0,1,1,1,0	1483.json	
1640	3,3,3,3,3,3	0.7189621925354004,0.673698365688324,0.673698365688324,0.673698365688324,0.21380770206451416,0.21380770206451416	1,1,1,1,1,1	1,2,2,2,3,3	133.18099975585938,131.75106811523438,131.75106811523438,131.75106811523438,129.2428436279297,129.2428436279297	1,1,1,1,1,1	0,166,191,193,198,569	0,1,0,0,2,0	0,2,0,0,4,0	0,6,0,0,41,0	0,3,250,596,4,17	0,3,0,0,4,13	0,0,0,0,0,0	0,1,0,1,0,1	105.json	
419	3	0.7364542484283447	1	0	131.9385528564453	1	0	0	0	0	0	0	0	0	171.json	
864	3	0.47055912017822266	1	1	130.45266723632812	0	0	0	0	0	0	0	0	0	1419.json	
1304	18,19,16,18,20,22	0.05218370258808136,0.05988672748208046,0.05641607195138931,0.013695496134459972,0.017000259831547737,0.00785456970334053	4,4,3,3,3,3	6,6,6,8,10,11	91.39231872558594,89.65133666992188,93.28572082519531,90.68211364746094,88.48147583007812,86.33284759521484	0,0,0,0,0,0	0,109,167,372,681,716	0,4,4,12,7,3	0,6,12,22,12,4	0,176,218,134,127,133	0,1,1,1,1,1	0,1,1,1,1,1	0,0,0,0,0,0	0,1,1,0,1,1	2360.json	
1557	3,3,3,3,3,3,3,3,3	0.0030698077753186226,0.014525376260280609,0.053050752729177475,0.053050752729177475,0.053050752729177475,0.053050752729177475,0.053050752729177475,0.8722345232963562,0.8765214681625366	1,1,1,1,1,1,1,1,1	6,5,5,5,5,5,5,0,0	126.41971588134766,126.9422836303711,126.9422836303711,126.9422836303711,126.9422836303711,126.9422836303711,126.9422836303711,129.0215301513672,129.61952209472656	1,1,1,1,1,1,1,1,1	0,8,61,108,110,488,489,664,858	0,1,1,0,0,0,0,2,1	0,2,2,0,0,0,0,3,2	0,12,20,0,0,0,0,86,6	0,2,4,250,596,9,9,1,1	0,2,4,0,0,3,3,1,1	0,0,0,0,0,0,0,0,0	0,1,1,0,1,1,0,0,0	128.json	
559	3	0.009027883410453796	1	2	128.22288513183594	0	0	0	0	0	0	0	0	0	48.json	
1185	3,3	0.8267079591751099,0.8377581238746643	1,1	2,2	131.75106811523438,131.28770446777344	0,0	0,166	0,1	0,2	0,6	0,26	0,26	0,0	0,1	1633.json	
536	5,5,5	0.47711893916130066,0.35341495275497437,0.33259105682373047	1,1,1	5,6,6	116.34761810302734,115.98028564453125,115.98028564453125	0,0,0	0,1,1	0,1,1	0,2,2	0,23,9	0,2,1	0,2,1	0,0,0	0,1,0	1893.json	
1182	11,10,10,10,10,10,13,13	0.02257683128118515,0.012938792817294598,0.04220585525035858,0.041314005851745605,0.15435358881950378,0.1268680989742279,0.12953485548496246,0.13890784978866577	3,3,3,3,3,3,4,4	6,5,4,4,4,4,5,5	99.75788879394531,102.01432037353516,103.48370361328125,103.34844970703125,103.75507354736328,103.75507354736328,98.02059936523438,98.02059936523438	0,0,0,0,0,0,0,0	0,0,0,0,0,1,385,391	0,6,7,1,1,5,5,1	0,13,14,2,2,10,5,2	0,152,272,10,37,46,84,7	0,3,3,6,3,13,5,15	0,3,3,2,3,13,5,15	0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0	779.json	
1130	3,4	0.174300879240036,0.028221968561410904	1,1	0,0	127.68843078613281,122.05648803710938	0,0	0,407	0,3	0,5	0,37	0,10	0,10	0,0	0,0	2308.json	
963	3	0.6694725155830383	1	0	132.4454345703125	1	0	0	0	0	0	0	0	0	1181.json	
183	3	0.829707145690918	1	0	128.712890625	0	0	0	0	0	0	0	0	0	656.json	
619	3,3	0.6191523671150208,0.47537094354629517	1,1	2,2	129.2428436279297,129.2428436279297	0,0	0,0	0,3	0,6	0,11	0,11	0,11	0,0	0,0	1705.json	
597	3	0.0016877533635124564	1	1	127.42049407958984	0	0	0	0	0	0	0	0	0	2073.json	
597	3	0.030800314620137215	1	1	129.36033630371094	0	0	0	0	0	0	0	0	0	2313.json	
1626	7,7,7,4,3,3,3,3,3	0.28666073083877563,0.28666073083877563,0.28666073083877563,0.4708617031574249,0.15337586402893066,0.15491712093353271,0.15491712093353271,0.15491712093353271,0.15491712093353271	2,2,2,2,1,1,1,1,1	2,2,2,2,1,1,1,1,1	111.00237274169922,111.00237274169922,111.00237274169922,121.52926635742188,129.47398376464844,129.47398376464844,129.47398376464844,129.47398376464844,129.47398376464844	0,0,0,0,0,0,0,0,0	0,13,13,13,17,40,176,178,179	0,0,0,3,1,1,0,0,0	0,0,0,9,3,2,0,0,0	0,0,0,99,83,1,0,0,0	0,14,14,18,8,14,28,317,596	0,0,0,18,8,14,4,1,0	0,0,0,0,0,0,0,0,0	0,1,1,0,0,0,1,1,1	20.json	
867	17	0.010205830447375774	4	11	90.43000793457031	0	0	0	0	0	0	0	0	0	644.json	
268	9	0.19147983193397522	2	1	107.84432220458984	0	0	0	0	0	0	0	0	0	1450.json	
867	11,3,3	0.13303007185459137,0.015663709491491318,0.045638058334589005	2,1,1	6,2,2	101.48545837402344,127.34163665771484,127.94976043701172	0,0,0	0,293,363	0,1,1	0,11,2	0,205,10	0,55,1	0,55,1	0,0,0	0,1,0	593.json	
