Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
2241	3,3,3,3	0.48333650827407837,0.5814597606658936,0.5814597606658936,0.4506463408470154	1,1,1,1	1,1,1,1	128.31268310546875,128.31268310546875,128.31268310546875,128.31268310546875	0,0,0,0	0,651,1103,1448	0,1,0,1	0,2,0,2	0,31,0,21	0,64,1138,133	0,64,0,133	0,0,0,0	0,1,0,0	1451.json	
3856	7,4,4	0.8783064484596252,0.8771095871925354,0.8771095871925354	2,1,1	0,0,0	113.31297302246094,124.81353759765625,124.81353759765625	0,0,0	0,2266,2718	0,1,0	0,5,0	0,68,0	0,64,1138	0,64,0	0,0,0	0,1,0	1237.json	
692	3	0.5565436482429504	1	1	130.18594360351562	0	0	0	0	0	0	0	0	0	1339.json	
717	3	0.0	1	1	125.28943634033203	0	0	0	0	0	0	0	0	0	1685.json	
3928	4,4,4,4,3,3,4	0.7573977112770081,0.7573977112770081,0.6092566251754761,0.6092566251754761,0.8075310587882996,0.8075310587882996,0.8889080882072449	1,1,1,1,1,1,1	1,1,2,2,2,2,1	123.8484878540039,123.8484878540039,123.19084167480469,123.19084167480469,128.8092498779297,128.8092498779297,124.4649429321289	0,0,0,0,0,0,0	0,1,1,29,54,2790,3135	0,0,1,0,1,0,2	0,0,2,0,3,0,3	0,0,11,0,35,0,21	0,92,107,72,106,1138,133	0,14,104,4,106,0,133	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1757.json	
2217	3,3,5,5,3,5,5	0.7366019487380981,0.7506218552589417,0.8393149971961975,0.8393149971961975,0.8580613136291504,0.8393149971961975,0.8393149971961975	1,1,2,2,1,2,2	1,1,2,2,0,2,2	131.1535186767578,131.1535186767578,117.49811553955078,117.49811553955078,133.59722900390625,117.49811553955078,117.49811553955078	0,0,0,0,0,0,0	0,0,8,8,594,594,1079	0,3,4,0,1,4,0	0,6,5,0,5,5,0	0,12,159,0,169,169,0	0,23,19,40,10,13,1138	0,13,19,4,10,13,0	0,0,0,0,0,0,0	0,0,0,0,0,1,0	1523.json	
3216	9,3,3,3,3,3,3	0.05309458449482918,0.866119384765625,0.866119384765625,0.866119384765625,0.866119384765625,0.791633665561676,0.791633665561676	4,1,1,1,1,1,1	4,0,0,0,0,0,0	102.6400375366211,131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344,133.59722900390625,133.59722900390625	0,0,0,0,0,0,0	0,4,7,10,10,136,2078	0,1,0,0,0,1,0	0,8,0,0,0,2,0	0,333,0,0,0,51,0	0,1,13,8,10,1,1138	0,1,10,1,3,1,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	912.json	
791	18,18,18	1.3812481483910233E-4,1.3812481483910233E-4,2.5632884353399277E-4	4,4,4	11,11,11	89.26182556152344,89.26182556152344,89.26182556152344	0,0,0	0,57,783	0,0,1	0,0,1	0,0,41	0,19,1	0,0,1	0,0,0	0,0,0	967.json	
593	3	0.7414447069168091	1	1	129.61952209472656	0	0	0	0	0	0	0	0	0	244.json	
607	5	0.44120723009109497	2	2	119.9036865234375	0	0	0	0	0	0	0	0	0	701.json	
692	4	0.7813645005226135	1	2	125.39425659179688	0	0	0	0	0	0	0	0	0	1383.json	
854	30,32,26	1.73507840372622E-4,0.0,0.0	8,8,5	18,20,20	76.86864471435547,75.49945831298828,80.1184310913086	0,0,0	0,0,0	0,3,5	0,4,16	0,130,248	0,1,6	0,1,6	0,0,0	0,1,1	579.json	
3363	5,5,5,5,5,5	0.18461517989635468,0.2577558159828186,0.27147606015205383,0.2577558159828186,0.2577558159828186,0.2816413938999176	1,1,1,1,1,1	5,4,4,4,4,5	116.56864166259766,116.97151184082031,116.97151184082031,116.97151184082031,116.97151184082031,116.85465240478516	0,0,0,0,0,0	0,164,1031,1031,2225,2592	0,1,2,2,0,2	0,2,4,4,0,4	0,9,8,8,0,4	0,4,77,71,1138,49	0,4,77,71,0,49	0,0,0,0,0,0	0,0,0,0,0,0	768.json	
27	3	0.5748268961906433	1	0	132.086669921875	0	0	0	0	0	0	0	0	0	745.json	
791	9	0.0012374863727018237	1	6	105.66513061523438	0	0	0	0	0	0	0	0	0	693.json	
3318	3,3,8	0.42886021733283997,0.42886021733283997,0.4839886724948883	1,1,1	1,1,3	130.57513427734375,130.57513427734375,111.28996276855469	0,0,0	0,2180,2873	0,0,6	0,0,7	0,0,106	0,1138,3	0,0,3	0,0,0	0,0,0	1308.json	
3888	9,9,9,9,9	0.03531920537352562,0.03644648566842079,0.038202542811632156,0.038202542811632156,0.038202542811632156	3,3,3,3,3	2,2,2,2,2	104.55428314208984,104.55428314208984,104.55428314208984,104.55428314208984,104.55428314208984	0,0,0,0,0	0,26,181,1536,2750	0,2,2,0,0	0,4,4,0,0	0,12,25,0,0	0,6,2,38,1138	0,6,2,35,0	0,0,0,0,0	0,0,1,1,0	1416.json	
2660	15,7,7	4.3460223241709173E-4,0.10991063714027405,0.10991063714027405	2,1,1	9,6,6	98.05734252929688,113.79936218261719,113.79936218261719	0,0,0	0,7,1522	0,6,0	0,20,0	0,377,0	0,25,1138	0,21,0	0,0,0	0,0,0	581.json	
